Student ID,student_name,gender,grade,school_name,reading_score,math_score
15434,Lisa Coleman,F,11th,Wilson High School,92,86
17059,Louis Skinner,M,11th,Cabrera High School,88,82
33612,Luke Torres ,M,9th,Johnson High School,74,71
9539,Marcus Kim,M,12th,Hernandez High School,95,57
2286,Marie Williams,F,11th,Huang High School,95,77
11192,Mary Johnson,F,10th,Hernandez High School,98,69
20225,Mary Schwartz,F,9th,Bailey High School,80,87
36773,Mason Graves,M,12th,Ford High School,64,87
23539,Matthew Cooper ,M,10th,Pena High School,72,69
21280,Matthew Hernandez,M,9th,Bailey High School,70,89
37810,Mckenzie Cummings,F,9th,Thomas High School,93,88
34762,Megan Glass,F,11th,Johnson High School,82,70
10361,Melissa Allen PhD,F,9th,Hernandez High School,92,95
25485,Melissa Fernandez,F,10th,Wright High School,72,98
11821,Melody Garcia,F,10th,Hernandez High School,76,65
34136,Michael Gibbs,M,9th,Johnson High School,73,74
7472,Michael Johnson,M,11th,Shelton High School,92,79
4975,Michael Miller,M,9th,Figueroa High School,81,67
38857,Michael Sullivan ,M,11th,Thomas High School,87,76
14151,Michelle Brown,F,12th,Wilson High School,95,87
12931,Michelle Carlson,F,10th,Griffin High School,74,97
16480,Miguel Rivera,M,11th,Cabrera High School,87,75
9662,Mike Alvarez,M,9th,Hernandez High School,64,75
36008,Mitchell Hays,M,9th,Ford High School,73,83
16610,Monica Gonzalez,F,9th,Cabrera High School,82,82
23968,Monica Wilson,F,11th,Pena High School,87,78
22720,Nicholas Braun,M,12th,Bailey High School,78,69
22846,Nicholas Garcia,M,11th,Bailey High School,90,79
32085,Nicole Brady,F,10th,Johnson High School,99,74
15500,Nicole King,F,10th,Wilson High School,77,74
3970,Nicole Roy,F,11th,Figueroa High School,84,93
19161,Oscar Lawson ,M,10th,Bailey High School,88,75
21582,Patricia Baker,F,9th,Bailey High School,78,94
34582,Patrick Rasmussen,M,9th,Johnson High School,83,68
30074,Paul Johnson,M,10th,Johnson High School,68,72
27814,Philip Jones Jr.,M,9th,Rodriguez High School,82,82
21632,Rachel Gilbert,F,9th,Bailey High School,78,76
32542,Raven Ortiz ,F,9th,Johnson High School,99,95
30094,Robert Hurley,M,12th,Johnson High School,76,59
2129,Robert Martin,M,10th,Huang High School,73,61
23062,Robert Mckinney,M,9th,Holden High School,88,97
25913,Robert Murphy,M,10th,Wright High School,73,89
5451,Robert Taylor,M,11th,Figueroa High School,73,79
22737,Roberta Edwards,F,11th,Bailey High School,90,80
34754,Robin Higgins,F,11th,Johnson High School,89,72
35474,Robin Jones,F,9th,Ford High School,84,67
36865,Robin Reed,F,10th,Ford High School,92,75
8937,Russell Gallegos,M,10th,Hernandez High School,99,92
3655,Ryan Barker,M,9th,Figueroa High School,87,95
12843,Ryan Orozco ,M,12th,Griffin High School,99,89
18539,Ryan Roberts,M,11th,Bailey High School,95,78
26497,Sarah Johnson,F,9th,Rodriguez High School,82,98
5149,Sarah Miller,F,11th,Figueroa High School,76,70
74,Scott Gill,M,10th,Huang High School,85,85
11724,Sean Duncan ,M,9th,Hernandez High School,65,77
32316,Sean Neal,M,12th,Johnson High School,69,90
21894,Seth Villarreal ,M,10th,Bailey High School,80,90
10615,Shane Gilmore ,M,9th,Hernandez High School,68,67
13029,Shannon Johnson ,F,10th,Griffin High School,75,89
16187,Shannon Russo,F,12th,Cabrera High School,88,69
4211,Shawn Brown,M,10th,Figueroa High School,76,72
23051,Sheila Walton ,F,12th,Holden High School,84,85
3467,Stacy Maynard,F,12th,Figueroa High School,99,82
30999,Stephanie Gonzalez,F,9th,Johnson High School,66,97
13858,Stephanie Jones,F,10th,Wilson High School,74,95
12674,Stephanie Smith,F,10th,Griffin High School,76,96
12946,Stephen Vargas,M,11th,Griffin High School,72,68
30523,Steven Smith,M,10th,Johnson High School,91,66
23308,Susan Walsh,F,9th,Pena High School,73,83
11364,Susan Wright,F,9th,Hernandez High School,94,89
13213,Tammy Jones,F,9th,Griffin High School,76,78
5179,Tammy Shelton,F,9th,Figueroa High School,81,64
21186,Terry Sanchez,M,10th,Bailey High School,95,85
29132,Theresa Gaines ,F,10th,Rodriguez High School,92,67
27415,Tiffany Harmon,F,10th,Rodriguez High School,67,77
11078,Tiffany Peters ,F,11th,Hernandez High School,72,69
32535,Timothy Haynes,M,9th,Johnson High School,99,79
19976,Timothy Johnson,M,12th,Bailey High School,78,67
26769,Tina White PhD,F,9th,Rodriguez High School,97,85
28804,Tina Woodard,F,11th,Rodriguez High School,78,98
11391,Tracey Gonzalez,F,9th,Hernandez High School,70,82
30499,Tracy Levy,F,12th,Johnson High School,66,66
7649,Tracy Powell,F,9th,Hernandez High School,64,63
17253,Travis Johnson,M,12th,Cabrera High School,75,70
19737,Travis Richmond,M,10th,Bailey High School,70,65
16950,Valerie Chen,F,10th,Cabrera High School,97,82
28499,Valerie Kline,F,11th,Rodriguez High School,89,59
26237,Virginia Evans,F,11th,Rodriguez High School,98,75
16451,Wendy Oliver,F,11th,Cabrera High School,96,80
32262,Wesley Lynch MD,M,11th,Johnson High School,95,80
17214,Willie King,M,10th,Cabrera High School,95,98
561,Xavier Bell II,M,11th,Huang High School,84,91
5373,Drew Anderson,M,9th,Figueroa High School,99,65
10471,Drew Gross,M,10th,Hernandez High School,72,86
9369,Drew Hines,M,12th,Hernandez High School,78,98
38448,Drew Jones,M,10th,Thomas High School,73,73
8049,Drew Moore,M,9th,Hernandez High School,88,93
19716,Drew Perez,M,12th,Bailey High School,89,93
23125,Drew Vaughan,M,9th,Holden High School,96,82
28150,Duane Bailey,M,10th,Rodriguez High School,83,84
1467,Duane Hoffman,M,10th,Huang High School,71,92
30087,Duane Li Jr.,M,10th,Johnson High School,87,70
929,Duane Thomas,M,9th,Huang High School,76,63
19550,Duane Wise,M,11th,Bailey High School,91,67
4028,Dustin Armstrong,M,10th,Figueroa High School,80,61
1539,Dustin Atkinson,M,10th,Huang High School,85,75
15168,Dustin Barker,M,9th,Wilson High School,72,77
10899,Dustin Barnett,M,10th,Hernandez High School,81,80
23008,Dustin Barrett,M,9th,Holden High School,77,85
25263,Dustin Bowman,M,10th,Wright High School,69,79
35375,Dustin Boyd,M,10th,Ford High School,97,96
31858,Dustin Brooks,M,9th,Johnson High School,80,92
8350,Dustin Brown,M,11th,Hernandez High School,66,87
38438,Dustin Butler,M,10th,Thomas High School,77,70
21244,Dustin Chandler,M,11th,Bailey High School,73,87
6361,Dustin Clark,M,10th,Shelton High School,89,75
37346,Dustin Davenport,M,10th,Ford High School,91,64
35409,Dustin Davis,M,9th,Ford High School,90,87
7813,Dustin Elliott,M,10th,Hernandez High School,69,96
3133,Dustin Ferguson DDS,M,12th,Figueroa High School,90,83
33491,Dustin Fisher,M,9th,Johnson High School,98,62
18575,Dustin Ford,M,10th,Bailey High School,97,65
21067,Dustin Garcia,M,11th,Bailey High School,90,94
23742,Dustin Gonzalez,M,11th,Pena High School,74,77
12497,Dustin Green,M,9th,Griffin High School,77,94
9901,Dustin Harrison,M,10th,Hernandez High School,89,71
28205,Dustin Hernandez,M,10th,Rodriguez High School,93,91
15063,Dustin Johnson,M,11th,Wilson High School,76,71
29428,Dustin Johnson,M,11th,Rodriguez High School,77,93
35480,Dustin Jones,M,11th,Ford High School,68,63
17325,Dustin Jordan,M,11th,Cabrera High School,99,92
23978,Dustin Lewis,M,10th,Pena High School,92,89
31061,Dustin Lewis,M,11th,Johnson High School,75,72
34161,Dustin Lewis,M,11th,Johnson High School,74,63
18629,Dustin Marquez,M,9th,Bailey High School,85,65
17365,Dustin Martin,M,12th,Cabrera High School,91,72
35153,Dustin Mckenzie,M,9th,Ford High School,95,87
8560,Dustin Mcmillan,M,10th,Hernandez High School,83,91
26669,Dustin Melton,M,10th,Rodriguez High School,97,77
38365,Dustin Meyer,M,10th,Thomas High School,87,91
32646,Dustin Morgan,M,9th,Johnson High School,65,69
21704,Dustin Moss,M,9th,Bailey High School,97,72
11549,Dustin Mueller,M,10th,Hernandez High School,90,66
4001,Dustin Padilla,M,11th,Figueroa High School,92,69
10272,Dustin Parks,M,9th,Hernandez High School,96,56
35684,Dustin Parks,M,10th,Ford High School,86,99
4488,Dustin Perkins,M,10th,Figueroa High School,99,67
19540,Dustin Petersen,M,9th,Bailey High School,86,83
28003,Dustin Quinn,M,11th,Rodriguez High School,74,90
38797,Dustin Ray,M,12th,Thomas High School,80,79
28454,Dustin Riley,M,9th,Rodriguez High School,90,94
30133,Dustin Rogers,M,12th,Johnson High School,67,61
7137,Dustin Rojas,M,11th,Shelton High School,94,83
32139,Dustin Sanchez,M,11th,Johnson High School,85,81
14624,Dustin Scott,M,9th,Wilson High School,89,77
16523,Dustin Scott,M,10th,Cabrera High School,73,98
36750,Dustin Sellers,M,10th,Ford High School,94,98
15587,Dustin Stephenson MD,M,11th,Wilson High School,74,81
24870,Dustin Thomas,M,12th,Wright High School,88,86
37790,Dustin Thompson,M,11th,Thomas High School,83,87
11129,Dustin Torres,M,10th,Hernandez High School,86,94
35770,Dustin Trevino,M,9th,Ford High School,78,71
34243,Dustin Valdez,M,11th,Johnson High School,92,93
12069,Dustin Walker,M,9th,Hernandez High School,95,83
32346,Dustin Wheeler,M,10th,Johnson High School,88,80
5913,Dustin Wiggins,M,12th,Shelton High School,95,69
27253,Dwayne Chavez,M,11th,Rodriguez High School,89,77
20583,Dwayne Davis,M,10th,Bailey High School,76,74
27235,Dwayne Hamilton,M,9th,Rodriguez High School,76,57
36816,Dwayne Hill,M,12th,Ford High School,86,63
28422,Dwayne Hunt,M,11th,Rodriguez High School,77,86
15864,Dwayne Jimenez,M,11th,Wilson High School,87,82
3486,Dwayne Martin,M,9th,Figueroa High School,67,63
12419,Dwayne Martinez,M,9th,Griffin High School,94,81
22464,Dwayne Mathis Jr.,M,10th,Bailey High School,70,99
20047,Dwayne Miller,M,10th,Bailey High School,92,61
344,Dwayne Rice,M,11th,Huang High School,99,78
22644,Dwayne Smith,M,9th,Bailey High School,72,62
38158,Dwayne Soto,M,10th,Thomas High School,78,79
7793,Dwayne Vazquez,M,11th,Hernandez High School,63,74
8473,Dwayne Warren,M,10th,Hernandez High School,86,70
17498,Dwayne Williams,M,10th,Cabrera High School,94,79
11902,Dylan Allen,M,9th,Hernandez High School,68,67
2128,Dylan Allison,M,9th,Huang High School,69,61
9439,Dylan Andrews,M,9th,Hernandez High School,93,88
28718,Dylan Atkins,M,10th,Rodriguez High School,81,79
9776,Dylan Blair,M,10th,Hernandez High School,80,81
8255,Dylan Blake,M,9th,Hernandez High School,89,60
28414,Dylan Blanchard,M,11th,Rodriguez High School,77,80
30482,Dylan Bonilla,M,12th,Johnson High School,90,90
16074,Dylan Bradley,M,9th,Cabrera High School,90,97
29191,Dylan Briggs,M,9th,Rodriguez High School,84,73
35024,Dylan Brown,M,12th,Ford High School,77,72
25256,Dylan Buchanan,M,12th,Wright High School,69,96
27642,Dylan Campbell,M,11th,Rodriguez High School,72,82
27863,Dylan Campos,M,9th,Rodriguez High School,88,90
5893,Dylan Chapman,M,11th,Shelton High School,69,93
10870,Dylan Cline,M,9th,Hernandez High School,65,95
37254,Dylan Collins,M,10th,Ford High School,98,98
37112,Dylan Conner,M,10th,Ford High School,65,80
36831,Dylan Conway,M,9th,Ford High School,65,90
12874,Dylan Cox,M,10th,Griffin High School,91,83
6568,Dylan Davis,M,9th,Shelton High School,99,80
18640,Dylan Edwards,M,11th,Bailey High School,86,93
16019,Dylan Elliott,M,12th,Cabrera High School,95,97
37156,Dylan Evans,M,11th,Ford High School,86,83
15393,Dylan Ferguson,M,12th,Wilson High School,75,86
26940,Dylan Foley DDS,M,9th,Rodriguez High School,72,79
21891,Dylan Franco,M,9th,Bailey High School,71,75
11304,Dylan Frazier,M,9th,Hernandez High School,82,86
10674,Dylan Garza,M,10th,Hernandez High School,70,98
37937,Dylan Guerrero,M,9th,Thomas High School,79,91
36607,Dylan Henderson,M,12th,Ford High School,91,97
8916,Dylan Hoffman,M,12th,Hernandez High School,65,81
15365,Dylan Jackson,M,9th,Wilson High School,84,91
12632,Dylan Jacobs,M,10th,Griffin High School,81,73
1164,Dylan Johnson,M,9th,Huang High School,94,85
18510,Dylan Johnson,M,9th,Bailey High School,65,97
20113,Dylan Johnson,M,10th,Bailey High School,92,98
34855,Dylan Lee,M,9th,Ford High School,77,89
28462,Dylan Lynch,M,9th,Rodriguez High School,79,70
33574,Dylan Mcmahon,M,10th,Johnson High School,92,63
37182,Dylan Miller,M,11th,Ford High School,70,80
24695,Dylan Nelson,M,12th,Wright High School,89,97
28459,Dylan Norris,M,12th,Rodriguez High School,76,69
34408,Dylan Paul,M,11th,Johnson High School,91,58
31007,Dylan Payne,M,11th,Johnson High School,80,98
37128,Dylan Peterson,M,10th,Ford High School,73,83
38382,Dylan Ray,M,11th,Thomas High School,85,91
34001,Dylan Reilly,M,10th,Johnson High School,92,55
12075,Dylan Rogers,M,9th,Hernandez High School,65,77
28832,Dylan Shepherd,M,9th,Rodriguez High School,93,70
6661,Dylan Smith,M,10th,Shelton High School,89,91
14952,Dylan Smith,M,11th,Wilson High School,78,99
10783,Dylan Stewart,M,10th,Hernandez High School,93,71
27762,Dylan Thornton,M,11th,Rodriguez High School,63,59
25020,Dylan Valenzuela,M,10th,Wright High School,70,95
1948,Dylan Villegas,M,9th,Huang High School,99,80
26358,Dylan Watts,M,12th,Rodriguez High School,67,76
5725,Dylan Webb,M,10th,Figueroa High School,96,82
11475,Dylan Wise,M,10th,Hernandez High School,81,90
2892,Dylan Yates,M,12th,Huang High School,97,99
14422,Dylan Young,M,10th,Wilson High School,92,88
35733,Earl Burch,M,10th,Ford High School,77,67
21686,Earl Caldwell,M,9th,Bailey High School,77,90
5871,Earl Martinez,M,9th,Shelton High School,77,86
12527,Earl Nelson,M,10th,Griffin High School,74,91
33527,Earl Nelson,M,10th,Johnson High School,79,74
6901,Earl Sims,M,10th,Shelton High School,74,96
18025,Ebony Alexander,F,12th,Bailey High School,93,87
12608,Ebony Delgado,F,9th,Griffin High School,95,83
28629,Ebony Horne,F,11th,Rodriguez High School,69,84
25962,Ebony Peters,F,11th,Wright High School,96,79
27748,Ebony Richardson,F,11th,Rodriguez High School,76,67
3704,Ebony Roman,F,11th,Figueroa High School,96,70
27808,Ebony Williams,F,9th,Rodriguez High School,97,69
4085,Eddie Alexander,M,11th,Figueroa High School,78,56
20166,Eddie Alvarez,M,9th,Bailey High School,74,60
24938,Eddie Farrell,M,10th,Wright High School,90,84
5672,Eddie Gilbert,M,11th,Figueroa High School,71,64
25613,Eddie Gray,M,10th,Wright High School,88,89
31113,Eddie Hamilton,M,9th,Johnson High School,82,57
3358,Eddie Harris,M,10th,Figueroa High School,67,56
24801,Eddie Harrison,M,11th,Wright High School,98,74
25202,Eddie Hernandez,M,11th,Wright High School,79,71
9290,Eddie Martin,M,11th,Hernandez High School,77,70
23031,Eddie Roberts,M,10th,Holden High School,81,87
22137,Eddie Williams,M,9th,Bailey High School,90,89
30942,Eddie Williams,M,11th,Johnson High School,89,63
24440,Eddie Williamson,M,11th,Wright High School,73,77
38904,Edgar Garcia,M,11th,Thomas High School,89,71
28794,Edgar Hudson,M,10th,Rodriguez High School,70,83
2521,Edgar Hughes,M,12th,Huang High School,89,80
1498,Edgar Rogers,M,10th,Huang High School,83,78
31722,Eduardo Bradford,M,11th,Johnson High School,86,72
24880,Eduardo Ford,M,9th,Wright High School,79,96
23625,Eduardo Jones,M,10th,Pena High School,91,82
8356,Eduardo Lee,M,12th,Hernandez High School,86,84
8108,Eduardo Mccormick,M,10th,Hernandez High School,94,68
37351,Eduardo Mitchell,M,9th,Ford High School,98,60
470,Eduardo Park,M,9th,Huang High School,67,62
20360,Eduardo Santiago,M,9th,Bailey High School,95,95
14214,Eduardo Stout,M,9th,Wilson High School,72,84
9611,Eduardo Thomas,M,11th,Hernandez High School,74,60
9229,Eduardo Wagner,M,11th,Hernandez High School,94,65
30098,Eduardo Wood,M,11th,Johnson High School,99,94
22157,Edward Allen,M,11th,Bailey High School,87,82
37793,Edward Allen,M,10th,Thomas High School,87,81
34028,Edward Alvarado,M,11th,Johnson High School,63,97
38230,Edward Anderson,M,12th,Thomas High School,81,93
31356,Edward Baker,M,10th,Johnson High School,79,82
4553,Edward Banks,M,11th,Figueroa High School,64,59
4710,Edward Barron,M,11th,Figueroa High School,82,71
25949,Edward Berry,M,10th,Wright High School,83,88
27758,Edward Brock,M,12th,Rodriguez High School,88,65
31319,Edward Bush,M,9th,Johnson High School,82,70
28190,Edward Byrd,M,10th,Rodriguez High School,72,60
28901,Edward Carpenter,M,12th,Rodriguez High School,82,64
7644,Edward Carr,M,11th,Hernandez High School,98,66
35603,Edward Chen,M,9th,Ford High School,90,87
10852,Edward Clarke,M,10th,Hernandez High School,76,96
26682,Edward Cohen,M,9th,Rodriguez High School,86,87
36135,Edward Coleman,M,11th,Ford High School,86,79
27606,Edward Conner,M,10th,Rodriguez High School,78,75
5548,Edward Conway,M,12th,Figueroa High School,76,76
36353,Edward Conway,M,9th,Ford High School,93,58
24326,Edward Davidson,M,11th,Wright High School,71,95
15066,Edward Davis MD,M,11th,Wilson High School,70,98
3578,Edward Dorsey,M,10th,Figueroa High School,68,61
32289,Edward Dudley II,M,12th,Johnson High School,89,84
7883,Edward Edwards,M,9th,Hernandez High School,64,71
22314,Edward Edwards,M,9th,Bailey High School,68,98
36047,Edward Estrada,M,12th,Ford High School,88,78
16552,Edward Gallagher,M,11th,Cabrera High School,76,69
19066,Edward Glass,M,10th,Bailey High School,74,77
14932,Edward Gonzalez,M,9th,Wilson High School,96,77
21830,Edward Gonzalez,M,12th,Bailey High School,88,75
30653,Edward Gould,M,10th,Johnson High School,72,58
35133,Edward Harris,M,10th,Ford High School,85,69
3077,Edward Hernandez,M,9th,Figueroa High School,95,61
31189,Edward Hickman,M,10th,Johnson High School,66,95
27541,Edward Holmes,M,10th,Rodriguez High School,99,62
38075,Edward Howard,M,12th,Thomas High School,99,74
12115,Edward Hubbard,M,12th,Hernandez High School,72,77
14752,Edward James,M,12th,Wilson High School,87,80
30403,Edward Jenkins,M,9th,Johnson High School,84,69
17269,Edward Johnson,M,12th,Cabrera High School,86,76
34011,Edward Johnson,M,11th,Johnson High School,98,58
22738,Edward Jones,M,10th,Bailey High School,97,56
38604,Edward Jones,M,10th,Thomas High School,89,79
23038,Edward Kennedy,M,9th,Holden High School,88,94
37249,Edward Lam,M,10th,Ford High School,92,76
31368,Edward Little,M,11th,Johnson High School,79,95
38446,Edward Lopez,M,12th,Thomas High School,75,68
541,Edward Lucas,M,10th,Huang High School,76,98
18838,Edward Martin,M,11th,Bailey High School,81,57
35900,Edward Martin,M,9th,Ford High School,86,78
17556,Edward Martinez,M,10th,Cabrera High School,71,78
14458,Edward Mckenzie,M,11th,Wilson High School,86,93
18793,Edward Mills,M,12th,Bailey High School,65,98
21627,Edward Munoz,M,9th,Bailey High School,68,65
18031,Edward Murray,M,12th,Bailey High School,65,84
19722,Edward Nash,M,10th,Bailey High School,79,73
16162,Edward Nichols,M,12th,Cabrera High School,98,93
815,Edward Olson,M,11th,Huang High School,83,66
9042,Edward Owens,M,12th,Hernandez High School,74,64
38669,Edward Parrish,M,9th,Thomas High School,84,77
31640,Edward Perez,M,9th,Johnson High School,97,62
28733,Edward Petersen,M,11th,Rodriguez High School,68,69
30341,Edward Poole,M,11th,Johnson High School,68,58
